Origem,Destino,Peso
VONNYCORNELLYA,IVANLEONARDY,2
INDRANS,CHITHRA,4
INDRANS,SRIKANTHMURALI,4
INDRANS,SREENATHBHASI,4
INDRANS,VIJAYBABU,4
INDRANS,PRIYANKANAIR,4
INDRANS,ANOOPMENON,4
INDRANS,KAINAKARYTHANKARAJ,4
INDRANS,PAULYWILSON,4
INDRANS,KPACLALITHA,4
INDRANS,JOHNYANTONY,4
INDRANS,MANJUPILLAI,4
INDRANS,MANIYANPILLAIRAJU,4
INDRANS,KIRANARAVINDHAKSHAN,4
INDRANS,NESLIN,4
INDRANS,AJUVARGHESE,4
CHITHRA,INDRANS,4
CHITHRA,SREENATHBHASI,4
CHITHRA,VIJAYBABU,4
CHITHRA,MANJUPILLAI,4
CHITHRA,NESLIN,4
CHITHRA,KAINAKARYTHANKARAJ,4
CHITHRA,KPACLALITHA,4
CHITHRA,SRIKANTHMURALI,4
CHITHRA,JOHNYANTONY,4
CHITHRA,PAULYWILSON,4
CHITHRA,MANIYANPILLAIRAJU,4
CHITHRA,ANOOPMENON,4
CHITHRA,AJUVARGHESE,4
CHITHRA,KIRANARAVINDHAKSHAN,4
CHITHRA,PRIYANKANAIR,4
SRIKANTHMURALI,INDRANS,4
SRIKANTHMURALI,SREENATHBHASI,4
SRIKANTHMURALI,VIJAYBABU,4
SRIKANTHMURALI,MANJUPILLAI,4
SRIKANTHMURALI,NESLIN,4
SRIKANTHMURALI,KAINAKARYTHANKARAJ,4
SRIKANTHMURALI,KPACLALITHA,4
SRIKANTHMURALI,CHITHRA,4
SRIKANTHMURALI,PRIYANKANAIR,4
SRIKANTHMURALI,ANOOPMENON,4
SRIKANTHMURALI,PAULYWILSON,4
SRIKANTHMURALI,JOHNYANTONY,4
SRIKANTHMURALI,MANIYANPILLAIRAJU,4
SRIKANTHMURALI,KIRANARAVINDHAKSHAN,4
SRIKANTHMURALI,AJUVARGHESE,4
SREENATHBHASI,INDRANS,4
SREENATHBHASI,CHITHRA,4
SREENATHBHASI,SRIKANTHMURALI,4
SREENATHBHASI,VIJAYBABU,4
SREENATHBHASI,PRIYANKANAIR,4
SREENATHBHASI,ANOOPMENON,4
SREENATHBHASI,KAINAKARYTHANKARAJ,4
SREENATHBHASI,PAULYWILSON,4
SREENATHBHASI,KPACLALITHA,4
SREENATHBHASI,JOHNYANTONY,4
SREENATHBHASI,MANJUPILLAI,4
SREENATHBHASI,MANIYANPILLAIRAJU,4
SREENATHBHASI,KIRANARAVINDHAKSHAN,4
SREENATHBHASI,NESLIN,4
SREENATHBHASI,AJUVARGHESE,4
VIJAYBABU,INDRANS,4
VIJAYBABU,SREENATHBHASI,4
VIJAYBABU,CHITHRA,4
VIJAYBABU,SRIKANTHMURALI,4
VIJAYBABU,PRIYANKANAIR,4
VIJAYBABU,ANOOPMENON,4
VIJAYBABU,KAINAKARYTHANKARAJ,4
VIJAYBABU,PAULYWILSON,4
VIJAYBABU,KPACLALITHA,4
VIJAYBABU,JOHNYANTONY,4
VIJAYBABU,MANJUPILLAI,4
VIJAYBABU,MANIYANPILLAIRAJU,4
VIJAYBABU,KIRANARAVINDHAKSHAN,4
VIJAYBABU,NESLIN,4
VIJAYBABU,AJUVARGHESE,4
PRIYANKANAIR,INDRANS,4
PRIYANKANAIR,SREENATHBHASI,4
PRIYANKANAIR,VIJAYBABU,4
PRIYANKANAIR,MANJUPILLAI,4
PRIYANKANAIR,NESLIN,4
PRIYANKANAIR,KAINAKARYTHANKARAJ,4
PRIYANKANAIR,KPACLALITHA,4
PRIYANKANAIR,SRIKANTHMURALI,4
PRIYANKANAIR,JOHNYANTONY,4
PRIYANKANAIR,PAULYWILSON,4
PRIYANKANAIR,MANIYANPILLAIRAJU,4
PRIYANKANAIR,ANOOPMENON,4
PRIYANKANAIR,AJUVARGHESE,4
PRIYANKANAIR,KIRANARAVINDHAKSHAN,4
PRIYANKANAIR,CHITHRA,4
ANOOPMENON,INDRANS,4
ANOOPMENON,SREENATHBHASI,4
ANOOPMENON,VIJAYBABU,4
ANOOPMENON,MANJUPILLAI,4
ANOOPMENON,NESLIN,4
ANOOPMENON,KAINAKARYTHANKARAJ,4
ANOOPMENON,KPACLALITHA,4
ANOOPMENON,SRIKANTHMURALI,4
ANOOPMENON,JOHNYANTONY,4
ANOOPMENON,PAULYWILSON,4
ANOOPMENON,MANIYANPILLAIRAJU,4
ANOOPMENON,CHITHRA,4
ANOOPMENON,PRIYANKANAIR,4
ANOOPMENON,KIRANARAVINDHAKSHAN,4
ANOOPMENON,AJUVARGHESE,4
KAINAKARYTHANKARAJ,INDRANS,4
KAINAKARYTHANKARAJ,SREENATHBHASI,4
KAINAKARYTHANKARAJ,VIJAYBABU,4
KAINAKARYTHANKARAJ,MANJUPILLAI,4
KAINAKARYTHANKARAJ,NESLIN,4
KAINAKARYTHANKARAJ,CHITHRA,4
KAINAKARYTHANKARAJ,SRIKANTHMURALI,4
KAINAKARYTHANKARAJ,PRIYANKANAIR,4
KAINAKARYTHANKARAJ,ANOOPMENON,4
KAINAKARYTHANKARAJ,PAULYWILSON,4
KAINAKARYTHANKARAJ,KPACLALITHA,4
KAINAKARYTHANKARAJ,JOHNYANTONY,4
KAINAKARYTHANKARAJ,MANIYANPILLAIRAJU,4
KAINAKARYTHANKARAJ,KIRANARAVINDHAKSHAN,4
KAINAKARYTHANKARAJ,AJUVARGHESE,4
PAULYWILSON,INDRANS,4
PAULYWILSON,SREENATHBHASI,4
PAULYWILSON,VIJAYBABU,4
PAULYWILSON,MANJUPILLAI,4
PAULYWILSON,NESLIN,4
PAULYWILSON,KAINAKARYTHANKARAJ,4
PAULYWILSON,KPACLALITHA,4
PAULYWILSON,SRIKANTHMURALI,4
PAULYWILSON,JOHNYANTONY,4
PAULYWILSON,CHITHRA,4
PAULYWILSON,PRIYANKANAIR,4
PAULYWILSON,ANOOPMENON,4
PAULYWILSON,MANIYANPILLAIRAJU,4
PAULYWILSON,KIRANARAVINDHAKSHAN,4
PAULYWILSON,AJUVARGHESE,4
KPACLALITHA,INDRANS,4
KPACLALITHA,SREENATHBHASI,4
KPACLALITHA,VIJAYBABU,4
KPACLALITHA,MANJUPILLAI,4
KPACLALITHA,NESLIN,4
KPACLALITHA,KAINAKARYTHANKARAJ,4
KPACLALITHA,CHITHRA,4
KPACLALITHA,SRIKANTHMURALI,4
KPACLALITHA,PRIYANKANAIR,4
KPACLALITHA,ANOOPMENON,4
KPACLALITHA,PAULYWILSON,4
KPACLALITHA,JOHNYANTONY,4
KPACLALITHA,MANIYANPILLAIRAJU,4
KPACLALITHA,KIRANARAVINDHAKSHAN,4
KPACLALITHA,AJUVARGHESE,4
JOHNYANTONY,INDRANS,4
JOHNYANTONY,SREENATHBHASI,4
JOHNYANTONY,VIJAYBABU,4
JOHNYANTONY,MANJUPILLAI,4
JOHNYANTONY,NESLIN,4
JOHNYANTONY,KAINAKARYTHANKARAJ,4
JOHNYANTONY,KPACLALITHA,4
JOHNYANTONY,SRIKANTHMURALI,4
JOHNYANTONY,CHITHRA,4
JOHNYANTONY,PRIYANKANAIR,4
JOHNYANTONY,ANOOPMENON,4
JOHNYANTONY,PAULYWILSON,4
JOHNYANTONY,MANIYANPILLAIRAJU,4
JOHNYANTONY,KIRANARAVINDHAKSHAN,4
JOHNYANTONY,AJUVARGHESE,4
MANJUPILLAI,INDRANS,4
MANJUPILLAI,SREENATHBHASI,4
MANJUPILLAI,VIJAYBABU,4
MANJUPILLAI,CHITHRA,4
MANJUPILLAI,SRIKANTHMURALI,4
MANJUPILLAI,PRIYANKANAIR,4
MANJUPILLAI,ANOOPMENON,4
MANJUPILLAI,KAINAKARYTHANKARAJ,4
MANJUPILLAI,PAULYWILSON,4
MANJUPILLAI,KPACLALITHA,4
MANJUPILLAI,JOHNYANTONY,4
MANJUPILLAI,MANIYANPILLAIRAJU,4
MANJUPILLAI,KIRANARAVINDHAKSHAN,4
MANJUPILLAI,NESLIN,4
MANJUPILLAI,AJUVARGHESE,4
MANIYANPILLAIRAJU,INDRANS,4
MANIYANPILLAIRAJU,SREENATHBHASI,4
MANIYANPILLAIRAJU,VIJAYBABU,4
MANIYANPILLAIRAJU,MANJUPILLAI,4
MANIYANPILLAIRAJU,NESLIN,4
MANIYANPILLAIRAJU,KAINAKARYTHANKARAJ,4
MANIYANPILLAIRAJU,KPACLALITHA,4
MANIYANPILLAIRAJU,SRIKANTHMURALI,4
MANIYANPILLAIRAJU,JOHNYANTONY,4
MANIYANPILLAIRAJU,PAULYWILSON,4
MANIYANPILLAIRAJU,CHITHRA,4
MANIYANPILLAIRAJU,PRIYANKANAIR,4
MANIYANPILLAIRAJU,ANOOPMENON,4
MANIYANPILLAIRAJU,KIRANARAVINDHAKSHAN,4
MANIYANPILLAIRAJU,AJUVARGHESE,4
KIRANARAVINDHAKSHAN,INDRANS,4
KIRANARAVINDHAKSHAN,SREENATHBHASI,4
KIRANARAVINDHAKSHAN,VIJAYBABU,4
KIRANARAVINDHAKSHAN,MANJUPILLAI,4
KIRANARAVINDHAKSHAN,NESLIN,4
KIRANARAVINDHAKSHAN,KAINAKARYTHANKARAJ,4
KIRANARAVINDHAKSHAN,KPACLALITHA,4
KIRANARAVINDHAKSHAN,SRIKANTHMURALI,4
KIRANARAVINDHAKSHAN,JOHNYANTONY,4
KIRANARAVINDHAKSHAN,PAULYWILSON,4
KIRANARAVINDHAKSHAN,MANIYANPILLAIRAJU,4
KIRANARAVINDHAKSHAN,ANOOPMENON,4
KIRANARAVINDHAKSHAN,AJUVARGHESE,4
KIRANARAVINDHAKSHAN,CHITHRA,4
KIRANARAVINDHAKSHAN,PRIYANKANAIR,4
NESLIN,INDRANS,4
NESLIN,SREENATHBHASI,4
NESLIN,VIJAYBABU,4
NESLIN,MANJUPILLAI,4
NESLIN,CHITHRA,4
NESLIN,SRIKANTHMURALI,4
NESLIN,PRIYANKANAIR,4
NESLIN,ANOOPMENON,4
NESLIN,KAINAKARYTHANKARAJ,4
NESLIN,PAULYWILSON,4
NESLIN,KPACLALITHA,4
NESLIN,JOHNYANTONY,4
NESLIN,MANIYANPILLAIRAJU,4
NESLIN,KIRANARAVINDHAKSHAN,4
NESLIN,AJUVARGHESE,4
AJUVARGHESE,INDRANS,4
AJUVARGHESE,SREENATHBHASI,4
AJUVARGHESE,VIJAYBABU,4
AJUVARGHESE,MANJUPILLAI,4
AJUVARGHESE,NESLIN,4
AJUVARGHESE,KAINAKARYTHANKARAJ,4
AJUVARGHESE,KPACLALITHA,4
AJUVARGHESE,SRIKANTHMURALI,4
AJUVARGHESE,JOHNYANTONY,4
AJUVARGHESE,PAULYWILSON,4
AJUVARGHESE,MANIYANPILLAIRAJU,4
AJUVARGHESE,ANOOPMENON,4
AJUVARGHESE,CHITHRA,4
AJUVARGHESE,PRIYANKANAIR,4
AJUVARGHESE,KIRANARAVINDHAKSHAN,4
TOMPELPHREY,NATALIEHALL,2
TOMPELPHREY,MALCOLMGOODWIN,2
TOMPELPHREY,CLIFFMETHODMANSMITH,2
TOMPELPHREY,JOEYRUSSO,2
NATALIEHALL,TOMPELPHREY,2
NATALIEHALL,MALCOLMGOODWIN,2
NATALIEHALL,CLIFFMETHODMANSMITH,2
NATALIEHALL,JOEYRUSSO,2
MALCOLMGOODWIN,TOMPELPHREY,2
MALCOLMGOODWIN,NATALIEHALL,2
MALCOLMGOODWIN,CLIFFMETHODMANSMITH,2
MALCOLMGOODWIN,JOEYRUSSO,2
CLIFFMETHODMANSMITH,TOMPELPHREY,2
CLIFFMETHODMANSMITH,NATALIEHALL,2
CLIFFMETHODMANSMITH,MALCOLMGOODWIN,2
CLIFFMETHODMANSMITH,JOEYRUSSO,2
JOEYRUSSO,TOMPELPHREY,2
JOEYRUSSO,NATALIEHALL,2
JOEYRUSSO,CLIFFMETHODMANSMITH,2
JOEYRUSSO,MALCOLMGOODWIN,2
NESTACOOPER,KATEWALSH,2
NESTACOOPER,KIDINK,2
NESTACOOPER,REBEKAHGRAF,2
NESTACOOPER,PETERGILROY,2
NESTACOOPER,JAKEBORELLI,2
NESTACOOPER,ALICIASANZ,2
NESTACOOPER,PATRICKDAVIS,2
NESTACOOPER,YOUSEFERAKAT,2
NESTACOOPER,JOHNMICHAELHIGGINS,2
NESTACOOPER,ANNEWINTERS,2
NESTACOOPER,KEITHPOWERS,2
KIDINK,NESTACOOPER,2
KIDINK,KATEWALSH,2
KIDINK,JOHNMICHAELHIGGINS,2
KIDINK,KEITHPOWERS,2
KIDINK,ALICIASANZ,2
KIDINK,JAKEBORELLI,2
KIDINK,REBEKAHGRAF,2
KIDINK,PETERGILROY,2
KIDINK,PATRICKDAVIS,2
KIDINK,YOUSEFERAKAT,2
KIDINK,ANNEWINTERS,2
REBEKAHGRAF,NESTACOOPER,2
REBEKAHGRAF,KATEWALSH,2
REBEKAHGRAF,JOHNMICHAELHIGGINS,2
REBEKAHGRAF,KEITHPOWERS,2
REBEKAHGRAF,ALICIASANZ,2
REBEKAHGRAF,JAKEBORELLI,2
REBEKAHGRAF,KIDINK,2
REBEKAHGRAF,YOUSEFERAKAT,2
REBEKAHGRAF,PETERGILROY,2
REBEKAHGRAF,PATRICKDAVIS,2
REBEKAHGRAF,ANNEWINTERS,2
PETERGILROY,NESTACOOPER,2
PETERGILROY,KATEWALSH,2
PETERGILROY,JOHNMICHAELHIGGINS,2
PETERGILROY,KEITHPOWERS,2
PETERGILROY,ALICIASANZ,2
PETERGILROY,JAKEBORELLI,2
PETERGILROY,KIDINK,2
PETERGILROY,YOUSEFERAKAT,2
PETERGILROY,REBEKAHGRAF,2
PETERGILROY,ANNEWINTERS,2
PETERGILROY,PATRICKDAVIS,2
JAKEBORELLI,NESTACOOPER,2
JAKEBORELLI,KATEWALSH,2
JAKEBORELLI,JOHNMICHAELHIGGINS,2
JAKEBORELLI,KEITHPOWERS,2
JAKEBORELLI,ALICIASANZ,2
JAKEBORELLI,KIDINK,2
JAKEBORELLI,REBEKAHGRAF,2
JAKEBORELLI,PETERGILROY,2
JAKEBORELLI,PATRICKDAVIS,2
JAKEBORELLI,YOUSEFERAKAT,2
JAKEBORELLI,ANNEWINTERS,2
ALICIASANZ,NESTACOOPER,2
ALICIASANZ,KATEWALSH,2
ALICIASANZ,JOHNMICHAELHIGGINS,2
ALICIASANZ,KEITHPOWERS,2
ALICIASANZ,KIDINK,2
ALICIASANZ,REBEKAHGRAF,2
ALICIASANZ,PETERGILROY,2
ALICIASANZ,JAKEBORELLI,2
ALICIASANZ,PATRICKDAVIS,2
ALICIASANZ,YOUSEFERAKAT,2
ALICIASANZ,ANNEWINTERS,2
PATRICKDAVIS,NESTACOOPER,2
PATRICKDAVIS,KATEWALSH,2
PATRICKDAVIS,JOHNMICHAELHIGGINS,2
PATRICKDAVIS,KEITHPOWERS,2
PATRICKDAVIS,ALICIASANZ,2
PATRICKDAVIS,JAKEBORELLI,2
PATRICKDAVIS,KIDINK,2
PATRICKDAVIS,YOUSEFERAKAT,2
PATRICKDAVIS,REBEKAHGRAF,2
PATRICKDAVIS,ANNEWINTERS,2
PATRICKDAVIS,PETERGILROY,2
YOUSEFERAKAT,NESTACOOPER,2
YOUSEFERAKAT,KATEWALSH,2
YOUSEFERAKAT,JOHNMICHAELHIGGINS,2
YOUSEFERAKAT,KEITHPOWERS,2
YOUSEFERAKAT,ALICIASANZ,2
YOUSEFERAKAT,JAKEBORELLI,2
YOUSEFERAKAT,KIDINK,2
YOUSEFERAKAT,REBEKAHGRAF,2
YOUSEFERAKAT,PETERGILROY,2
YOUSEFERAKAT,PATRICKDAVIS,2
YOUSEFERAKAT,ANNEWINTERS,2
JOHNMICHAELHIGGINS,NESTACOOPER,2
JOHNMICHAELHIGGINS,KATEWALSH,2
JOHNMICHAELHIGGINS,KIDINK,2
JOHNMICHAELHIGGINS,REBEKAHGRAF,2
JOHNMICHAELHIGGINS,PETERGILROY,2
JOHNMICHAELHIGGINS,JAKEBORELLI,2
JOHNMICHAELHIGGINS,ALICIASANZ,2
JOHNMICHAELHIGGINS,PATRICKDAVIS,2
JOHNMICHAELHIGGINS,YOUSEFERAKAT,2
JOHNMICHAELHIGGINS,ANNEWINTERS,2
JOHNMICHAELHIGGINS,KEITHPOWERS,2
ANNEWINTERS,NESTACOOPER,2
ANNEWINTERS,KATEWALSH,2
ANNEWINTERS,JOHNMICHAELHIGGINS,2
ANNEWINTERS,KEITHPOWERS,2
ANNEWINTERS,ALICIASANZ,2
ANNEWINTERS,JAKEBORELLI,2
ANNEWINTERS,KIDINK,2
ANNEWINTERS,YOUSEFERAKAT,2
ANNEWINTERS,REBEKAHGRAF,2
ANNEWINTERS,PETERGILROY,2
ANNEWINTERS,PATRICKDAVIS,2
KEITHPOWERS,NESTACOOPER,2
KEITHPOWERS,KATEWALSH,2
KEITHPOWERS,JOHNMICHAELHIGGINS,2
KEITHPOWERS,KIDINK,2
KEITHPOWERS,REBEKAHGRAF,2
KEITHPOWERS,PETERGILROY,2
KEITHPOWERS,JAKEBORELLI,2
KEITHPOWERS,ALICIASANZ,2
KEITHPOWERS,PATRICKDAVIS,2
KEITHPOWERS,YOUSEFERAKAT,2
KEITHPOWERS,ANNEWINTERS,2
JAKESHORT,PIPPAMACKIE,2
JAKESHORT,BOOBOOSTEWART,2
JAKESHORT,PATRICIAZENTILLI,2
JAKESHORT,DANNYTREJO,2
JAKESHORT,JAKESMITH,2
JAKESHORT,CARTERTHICKE,2
JAKESHORT,SARAHFISHER,2
PIPPAMACKIE,JAKESHORT,2
PIPPAMACKIE,SARAHFISHER,2
PIPPAMACKIE,BOOBOOSTEWART,2
PIPPAMACKIE,DANNYTREJO,2
PIPPAMACKIE,PATRICIAZENTILLI,2
PIPPAMACKIE,JAKESMITH,2
PIPPAMACKIE,CARTERTHICKE,2
BOOBOOSTEWART,JAKESHORT,2
BOOBOOSTEWART,SARAHFISHER,2
BOOBOOSTEWART,PIPPAMACKIE,2
BOOBOOSTEWART,PATRICIAZENTILLI,2
BOOBOOSTEWART,DANNYTREJO,2
BOOBOOSTEWART,JAKESMITH,2
BOOBOOSTEWART,CARTERTHICKE,2
PATRICIAZENTILLI,JAKESHORT,2
PATRICIAZENTILLI,SARAHFISHER,2
PATRICIAZENTILLI,BOOBOOSTEWART,2
PATRICIAZENTILLI,DANNYTREJO,2
PATRICIAZENTILLI,PIPPAMACKIE,2
PATRICIAZENTILLI,JAKESMITH,2
PATRICIAZENTILLI,CARTERTHICKE,2
DANNYTREJO,JAKESHORT,2
DANNYTREJO,SARAHFISHER,2
DANNYTREJO,BOOBOOSTEWART,2
DANNYTREJO,PIPPAMACKIE,2
DANNYTREJO,PATRICIAZENTILLI,2
DANNYTREJO,JAKESMITH,2
DANNYTREJO,CARTERTHICKE,2
JAKESMITH,JAKESHORT,2
JAKESMITH,SARAHFISHER,2
JAKESMITH,BOOBOOSTEWART,2
JAKESMITH,DANNYTREJO,2
JAKESMITH,PIPPAMACKIE,2
JAKESMITH,PATRICIAZENTILLI,2
JAKESMITH,CARTERTHICKE,2
CARTERTHICKE,JAKESHORT,2
CARTERTHICKE,SARAHFISHER,2
CARTERTHICKE,BOOBOOSTEWART,2
CARTERTHICKE,DANNYTREJO,2
CARTERTHICKE,PIPPAMACKIE,2
CARTERTHICKE,JAKESMITH,2
CARTERTHICKE,PATRICIAZENTILLI,2
SARAHFISHER,JAKESHORT,2
SARAHFISHER,PIPPAMACKIE,2
SARAHFISHER,BOOBOOSTEWART,2
SARAHFISHER,PATRICIAZENTILLI,2
SARAHFISHER,DANNYTREJO,2
SARAHFISHER,JAKESMITH,2
SARAHFISHER,CARTERTHICKE,2
FLAVIAHOJDA,OLIMPIAMELINTE,4
FLAVIAHOJDA,ALINACHIVULESCU,2
FLAVIAHOJDA,CRINASEMCIUC,4
FLAVIAHOJDA,ALEXCĂLIN,4
FLAVIAHOJDA,SALILEVENT,4
FLAVIAHOJDA,RĂZVANVASILESCU,2
FLAVIAHOJDA,VLADLOGIGAN,4
FLAVIAHOJDA,MAIAMORGENSTERN,2
FLAVIAHOJDA,SILVIABUSUIOC,2
FLAVIAHOJDA,MARIADINULESCU,2
FLAVIAHOJDA,MIHAELAMIHUT,2
OLIMPIAMELINTE,FLAVIAHOJDA,4
OLIMPIAMELINTE,CRINASEMCIUC,4
OLIMPIAMELINTE,ALINACHIVULESCU,2
OLIMPIAMELINTE,ALEXCĂLIN,4
OLIMPIAMELINTE,SALILEVENT,4
OLIMPIAMELINTE,RĂZVANVASILESCU,2
OLIMPIAMELINTE,VLADLOGIGAN,4
OLIMPIAMELINTE,MAIAMORGENSTERN,2
OLIMPIAMELINTE,SILVIABUSUIOC,2
OLIMPIAMELINTE,MARIADINULESCU,2
OLIMPIAMELINTE,MIHAELAMIHUT,2
ALINACHIVULESCU,FLAVIAHOJDA,2
ALINACHIVULESCU,CRINASEMCIUC,2
ALINACHIVULESCU,OLIMPIAMELINTE,2
ALINACHIVULESCU,SALILEVENT,2
ALINACHIVULESCU,VLADLOGIGAN,2
ALINACHIVULESCU,ALEXCĂLIN,2
ALINACHIVULESCU,RĂZVANVASILESCU,2
CRINASEMCIUC,FLAVIAHOJDA,4
CRINASEMCIUC,OLIMPIAMELINTE,4
CRINASEMCIUC,ALINACHIVULESCU,2
CRINASEMCIUC,ALEXCĂLIN,4
CRINASEMCIUC,SALILEVENT,4
CRINASEMCIUC,RĂZVANVASILESCU,2
CRINASEMCIUC,VLADLOGIGAN,4
CRINASEMCIUC,MAIAMORGENSTERN,2
CRINASEMCIUC,SILVIABUSUIOC,2
CRINASEMCIUC,MARIADINULESCU,2
CRINASEMCIUC,MIHAELAMIHUT,2
ALEXCĂLIN,FLAVIAHOJDA,4
ALEXCĂLIN,CRINASEMCIUC,4
ALEXCĂLIN,OLIMPIAMELINTE,4
ALEXCĂLIN,SALILEVENT,4
ALEXCĂLIN,VLADLOGIGAN,4
ALEXCĂLIN,ALINACHIVULESCU,2
ALEXCĂLIN,RĂZVANVASILESCU,2
ALEXCĂLIN,MAIAMORGENSTERN,2
ALEXCĂLIN,MARIADINULESCU,2
ALEXCĂLIN,SILVIABUSUIOC,2
ALEXCĂLIN,MIHAELAMIHUT,2
SALILEVENT,FLAVIAHOJDA,4
SALILEVENT,CRINASEMCIUC,4
SALILEVENT,OLIMPIAMELINTE,4
SALILEVENT,ALINACHIVULESCU,2
SALILEVENT,ALEXCĂLIN,4
SALILEVENT,RĂZVANVASILESCU,2
SALILEVENT,VLADLOGIGAN,4
SALILEVENT,MAIAMORGENSTERN,2
SALILEVENT,MARIADINULESCU,2
SALILEVENT,SILVIABUSUIOC,2
SALILEVENT,MIHAELAMIHUT,2
RĂZVANVASILESCU,FLAVIAHOJDA,2
RĂZVANVASILESCU,CRINASEMCIUC,2
RĂZVANVASILESCU,OLIMPIAMELINTE,2
RĂZVANVASILESCU,SALILEVENT,2
RĂZVANVASILESCU,VLADLOGIGAN,2
RĂZVANVASILESCU,ALEXCĂLIN,2
RĂZVANVASILESCU,ALINACHIVULESCU,2
VLADLOGIGAN,FLAVIAHOJDA,4
VLADLOGIGAN,CRINASEMCIUC,4
VLADLOGIGAN,OLIMPIAMELINTE,4
VLADLOGIGAN,SALILEVENT,4
VLADLOGIGAN,ALINACHIVULESCU,2
VLADLOGIGAN,ALEXCĂLIN,4
VLADLOGIGAN,RĂZVANVASILESCU,2
VLADLOGIGAN,MAIAMORGENSTERN,2
VLADLOGIGAN,MARIADINULESCU,2
VLADLOGIGAN,SILVIABUSUIOC,2
VLADLOGIGAN,MIHAELAMIHUT,2
MAIAMORGENSTERN,OLIMPIAMELINTE,2
MAIAMORGENSTERN,FLAVIAHOJDA,2
MAIAMORGENSTERN,SILVIABUSUIOC,2
MAIAMORGENSTERN,MARIADINULESCU,2
MAIAMORGENSTERN,CRINASEMCIUC,2
MAIAMORGENSTERN,ALEXCĂLIN,2
MAIAMORGENSTERN,SALILEVENT,2
MAIAMORGENSTERN,MIHAELAMIHUT,2
MAIAMORGENSTERN,VLADLOGIGAN,2
SILVIABUSUIOC,MAIAMORGENSTERN,2
SILVIABUSUIOC,OLIMPIAMELINTE,2
SILVIABUSUIOC,CRINASEMCIUC,2
SILVIABUSUIOC,FLAVIAHOJDA,2
SILVIABUSUIOC,MARIADINULESCU,2
SILVIABUSUIOC,ALEXCĂLIN,2
SILVIABUSUIOC,VLADLOGIGAN,2
SILVIABUSUIOC,SALILEVENT,2
SILVIABUSUIOC,MIHAELAMIHUT,2
MARIADINULESCU,MAIAMORGENSTERN,2
MARIADINULESCU,OLIMPIAMELINTE,2
MARIADINULESCU,CRINASEMCIUC,2
MARIADINULESCU,FLAVIAHOJDA,2
MARIADINULESCU,SILVIABUSUIOC,2
MARIADINULESCU,ALEXCĂLIN,2
MARIADINULESCU,SALILEVENT,2
MARIADINULESCU,MIHAELAMIHUT,2
MARIADINULESCU,VLADLOGIGAN,2
MIHAELAMIHUT,MAIAMORGENSTERN,2
MIHAELAMIHUT,OLIMPIAMELINTE,2
MIHAELAMIHUT,CRINASEMCIUC,2
MIHAELAMIHUT,FLAVIAHOJDA,2
MIHAELAMIHUT,MARIADINULESCU,2
MIHAELAMIHUT,ALEXCĂLIN,2
MIHAELAMIHUT,VLADLOGIGAN,2
MIHAELAMIHUT,SALILEVENT,2
MIHAELAMIHUT,SILVIABUSUIOC,2
GEORGECONWAY,ANTHONYSCARAMUCCI,2
GEORGECONWAY,RUTHBEN-GHIAT,2
GEORGECONWAY,MALCOLMNANCE,2
GEORGECONWAY,BILLKRISTOL,2
ANTHONYSCARAMUCCI,GEORGECONWAY,2
ANTHONYSCARAMUCCI,MALCOLMNANCE,2
ANTHONYSCARAMUCCI,RUTHBEN-GHIAT,2
ANTHONYSCARAMUCCI,BILLKRISTOL,2
RUTHBEN-GHIAT,GEORGECONWAY,2
RUTHBEN-GHIAT,ANTHONYSCARAMUCCI,2
RUTHBEN-GHIAT,BILLKRISTOL,2
RUTHBEN-GHIAT,MALCOLMNANCE,2
MALCOLMNANCE,GEORGECONWAY,2
MALCOLMNANCE,ANTHONYSCARAMUCCI,2
MALCOLMNANCE,BILLKRISTOL,2
MALCOLMNANCE,RUTHBEN-GHIAT,2
BILLKRISTOL,GEORGECONWAY,2
BILLKRISTOL,ANTHONYSCARAMUCCI,2
BILLKRISTOL,RUTHBEN-GHIAT,2
BILLKRISTOL,MALCOLMNANCE,2
ESTEFANÍADELOSSANTOS,ALFONSOSÁNCHEZ,2
ESTEFANÍADELOSSANTOS,CONCHAGALÁN,2
ESTEFANÍADELOSSANTOS,SECUNDELAROSA,2
ESTEFANÍADELOSSANTOS,TERELEPÁVEZ,2
ESTEFANÍADELOSSANTOS,MARÍAALFONSAROSSO,2
ESTEFANÍADELOSSANTOS,MARTATORNÉ,2
ESTEFANÍADELOSSANTOS,MARIOLAFUENTES,2
ESTEFANÍADELOSSANTOS,PAZVEGA,2
ALFONSOSÁNCHEZ,ESTEFANÍADELOSSANTOS,2
ALFONSOSÁNCHEZ,SECUNDELAROSA,2
ALFONSOSÁNCHEZ,TERELEPÁVEZ,2
ALFONSOSÁNCHEZ,MARÍAALFONSAROSSO,2
ALFONSOSÁNCHEZ,MARIOLAFUENTES,2
ALFONSOSÁNCHEZ,CONCHAGALÁN,2
ALFONSOSÁNCHEZ,MARTATORNÉ,2
ALFONSOSÁNCHEZ,PAZVEGA,2
CONCHAGALÁN,ESTEFANÍADELOSSANTOS,2
CONCHAGALÁN,SECUNDELAROSA,2
CONCHAGALÁN,TERELEPÁVEZ,2
CONCHAGALÁN,MARÍAALFONSAROSSO,2
CONCHAGALÁN,MARIOLAFUENTES,2
CONCHAGALÁN,ALFONSOSÁNCHEZ,2
